"Year_First","Year_Last","Country","PDF"
"7/2/2012",NA,"Japan: Okinawa",NA
"6/9/2008",NA,"Japan:Okinawa, Okinawa Island",NA
"7/7/2008",NA,"Japan:Okinawa, Okinawa Island",NA
"8/4/2008",NA,"Japan:Okinawa, Okinawa Island",NA
"8/11/2008",NA,"Japan:Okinawa, Okinawa Island",NA
"8/18/2008",NA,"Japan:Okinawa, Okinawa Island",NA
"1975",NA,"Japan:Okinawa, Okinawa Island",NA
"2006",NA,"Japan:Kumamoto",NA
"1-Sep-09",NA,"China",NA
"1983",NA,"Japan:Okinawa, Okinawa Island",NA
"1974",NA,"Japan:Okinawa, Okinawa Island",NA
"1973",NA,"Japan:Okinawa, Okinawa Island",NA
"1991",NA,"Japan: Tokyo",NA
"1990",NA,"Japan: Tokyo",NA
"1975",NA,"Japan: Tokyo",NA
"",NA,"Japan:Chiba",NA
"2005",NA,"Japan: Kochi",NA
"2004",NA,"Japan: Mie",NA
"2005",NA,"Japan: Tokyo",NA
"2005",NA,"Japan: Mie",NA
"2006",NA,"Japan: Mie",NA
"2005",NA,"Japan: Kagawa",NA
"2004",NA,"Japan: Hiroshima",NA
"2008",NA,"Japan:Toyama",NA
"2007",NA,"Japan:Toyama",NA
"2005",NA,"Japan:Toyama",NA
"12-Dec-08",NA,"Japan:Hyogo, Nishinomiya",NA
"7-Aug",NA,"China",NA
"2003",NA,"Japan: Okinawa Island",NA
"1971",NA,"Japan: Okinawa Island",NA
"2002",NA,"Japan: Okinawa Island",NA
"2008",NA,"Myanmar",NA
"14-Aug-09",NA,"China",NA
"1993",NA,"Laos: Vientiane",NA
"2009",NA,"Japan",NA
"2008",NA,"Japan",NA
"2007",NA,"Japan",NA
"2006",NA,"Japan",NA
"2005",NA,"Japan",NA
"2003",NA,"Japan",NA
"1999",NA,"Japan",NA
"1997",NA,"Japan",NA
"1995",NA,"Japan",NA
"1989",NA,"Japan",NA
"1981",NA,"Japan",NA
"1980",NA,"Japan",NA
"9-Aug",NA,"China",NA
"2008",NA,"China: Heilongjiang Province",NA
"25-Aug-14",NA,"China: Sichuan province",NA
"20-May-15",NA,"Viet Nam: Thai Binh",NA
"11-Aug-13",NA,"China",NA
"8-Sep-14",NA,"India",NA
"2008",NA,"Japan: Chiba",NA
"2007",NA,"Japan: Chiba",NA
"2006",NA,"Japan: Kumamoto",NA
"2005",NA,"Japan: Kumamoto",NA
"16-Sep-11",NA,"China",NA
"8-May-10",NA,"China",NA
"",NA,"Japan: Okinawa",NA
"1985",NA,"Japan: Okinawa Island",NA
"22-Jul-08",NA,"China",NA
"15-Jul-08",NA,"China",NA
"2-Jul-08",NA,"China",NA
"",NA,"China",NA
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"1962",NA,"Sweden","internal-pdf://2505466818.pdf"
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"2006",2006,"Switzerland",""
"2006",2006,"Switzerland",""
"",NA,"USA","internal-pdf://2830553368.pdf"
"28-Sep-03",NA,"USA: Washington Co., NY",NA
"",NA,"","internal-pdf://1347402211.pdf"
"2006",2006,"Switzerland",""
"1954",NA,"United States",NA
"1960",NA,"Mexico",NA
"1963",NA,"United States",NA
"1954",NA,"United States",NA
"2006",2006,"Switzerland",""
"",NA,"Nigeria",NA
"",NA,"Uganda",NA
"2012",2012,"Spain",""
"2008",2008,"Morocco",""
"2011",2012,"Czech Republic",""
"",NA,"","internal-pdf://1347402211.pdf"
"2011",NA,"China","internal-pdf://2753262537.pdf"
"2015",2015,"France",""
"2010",2010,"Italy",""
"2010",2010,"Italy",""
"2010",2010,"Italy",""
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"China","internal-pdf://1347402211.pdf"
"2010",2010,"Italy",""
"",NA,"Venezuela","internal-pdf://0672362859.pdf;internal-pdf://2966712230.pdf"
"",NA,"","internal-pdf://3529243761.pdf;internal-pdf://2678847828.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"2010",2010,"Italy",""
"",NA,"USA: Dutchess Co., NY",NA
"",NA,"USA: Suffolk Co., NY",NA
"",NA,"USA: Richmond Co., NY",NA
"",NA,"USA: Dutchess Co., NY",NA
"",NA,"USA: Rensselaer Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA: Saratoga Co., NY",NA
"",NA,"French Guiana","internal-pdf://2906819493.pdf"
"",NA,"","internal-pdf://3529243761.pdf;internal-pdf://2678847828.pdf"
"",NA,"Australia",NA
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"",NA,"USA: Lewis Co., NY",NA
"2003",NA,"Austria: Vienna",NA
"",NA,"USA: Albany Co., NY",NA
"2010",2010,"Italy",""
"2010",2010,"Italy",""
"2011",2011,"Germany",""
"2011",2011,"Germany",""
"2011",2011,"Germany",""
"2011",2011,"Germany",""
"",NA,"",NA
"2011",2011,"Germany",""
"",NA,"Italy",NA
"",NA,"Italy",NA
"",NA,"USA: Albany Co., NY",NA
"",NA,"Italy",NA
"",NA,"Germany",NA
"",NA,"Germany",NA
"",NA,"Germany",NA
"",NA,"Germany",NA
"",NA,"Italy",NA
"",NA,"",NA
"",NA,"Italy",NA
"",NA,"Italy",NA
"",NA,"Italy",NA
"",NA,"Italy",NA
"",NA,"USA: Columbia Co., NY",NA
"",NA,"Germany:Baden-Wuerttemberg, Mannheim",NA
"",NA,"Austria","internal-pdf://1989573719.pdf;internal-pdf://1313765831.pdf"
"",NA,"Germany:Baden-Wuerttemberg, Mannheim",NA
"",NA,"Czech Republic",NA
"",NA,"Switzerland",NA
"",NA,"Germany",NA
"",NA,"Spain",NA
"2011",2011,"Germany",""
"2011",2011,"Germany",""
"2012",2012,"Germany",""
"2012",2012,"Germany",""
"",NA,"USA: Columbia Co., NY",NA
"2012",2012,"Germany",""
"2012",2012,"Germany",""
"2013",2013,"Germany",""
"2013",2013,"Germany",""
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"England","internal-pdf://1556850690.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2013",2013,"Germany",""
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"",NA
"",NA,"Argentina","internal-pdf://2682627390.pdf"
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"",NA,"",NA
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Croatia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Croatia","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Canada","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2011",2013,"Germany",""
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"2011",2013,"Germany",""
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"Japan","internal-pdf://1347402211.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"Netherlands","internal-pdf://2688324473.pdf"
"",NA,"United States","internal-pdf://1785267685.pdf;internal-pdf://0547881610.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"26-Jul-06",NA,"USA: Suffolk Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"20-Sep-07",NA,"USA: Kings Co., NY",NA
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"25-Sep-03",NA,"USA: Ulster Co., NY",NA
"29-Aug-02",NA,"USA: Jefferson Co., NY",NA
"29-Sep-04",NA,"USA: Nassau Co., NY",NA
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"","internal-pdf://3694455248.pdf"
"",NA,"Argentina","internal-pdf://4254080574.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"",NA,"USA","internal-pdf://2830553368.pdf"
"83¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_05 E",NA,"Russia","internal-pdf://0972960412.pdf"
"",NA,"South Korea","internal-pdf://2507624756.pdf"
"",NA,"South Korea","internal-pdf://2507624756.pdf"
"",NA,"Sweden",""
"",NA,"Sweden",""
"83¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_05 E",NA,"Russia","internal-pdf://0972960412.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"E23¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_31¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_24¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_21¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_",NA,"Poland","internal-pdf://0263146437.pdf"
"",NA,"Sweden",""
"",NA,"Germany","internal-pdf://0239550227.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Sweden",""
"",NA,"Croatia","internal-pdf://2632086538.pdf"
"",NA,"Croatia","internal-pdf://2632086538.pdf"
"",NA,"Sweden",""
"",NA,"Sweden",""
"",NA,"????",NA
"",NA,"Sweden",""
"",NA,"Sweden",""
"2011",2013,"Germany",""
"",NA,"Sweden",""
"",NA,"Sweden",""
"2012",2013,"Italy",""
"2012",2013,"Italy",""
"83¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_¥Ë_05 E",NA,"Russia","internal-pdf://0972960412.pdf"
"",NA,"Netherlands","internal-pdf://1101293075.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"Germany","internal-pdf://3029943519.pdf"
"",NA,"South Korea","internal-pdf://2507624756.pdf"
"",NA,"Germany","internal-pdf://0841176785.pdf"
"",NA,"Sweden",""
"",NA,"Netherlands","internal-pdf://1101293075.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"",NA,"Hungary","internal-pdf://2632086538.pdf"
"2012",2013,"Italy",""
"",NA,"Netherlands","internal-pdf://1101293075.pdf"
"2012",2013,"Italy",""
"2011",2012,"Spain",""
"2012",2012,"Belgium",""
"2012",2012,"Belgium",""
"2012",2012,"Tunisia",""
"2012",2012,"Tunisia",""
"2012",2012,"Morocco",""
"2012",2012,"Morocco",""
"2013",2014,"Spain",""
"2013",2014,"Spain",""
"2013",2014,"Spain",""
"2011",2011,"Czech Republic",""
"1996",1996,"Italy",""
"2011",2011,"Spain",""
"2011",2011,"Spain",""
"2011",2014,"Spain",""
"2011",2014,"Spain",""
"2011",2014,"Spain",""
"",NA,"Costa Rica",""
"",NA,"Costa Rica",""
"",NA,"Trinidad ",""
"",NA,"Trinidad ",""
"",NA,"Trinidad ",""
"",NA,"Trinidad ",""
"",NA,"Trinidad ",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"",NA,"",""
"",NA,"",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"",NA,"",""
"",NA,"",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"",NA,"",""
"",NA,"",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"",NA,"",""
"",NA,"",""
"",NA,"",""
"",NA,"",""
"",NA,"",""
"",NA,"",""
"",NA,"",""
"",NA,"",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"",NA,"",""
"1992",NA,"Mexico",""
"",NA,"",""
"1897",NA,"South Africa",""
"1897",NA,"South Africa",""
"1897",NA,"South Africa",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"Canada",""
"",NA,"Canada",""
"",NA,"Argentina",""
"",NA,"Argentina",""
"",NA,"Venezuela",""
"",NA,"Venezuela",""
"",NA,"Venezuela",""
"",NA,"Columbia",""
"",NA,"Columbia",""
"",NA,"Columbia",""
"",NA,"Columbia",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"Costa Rica",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"Mexico",""
"",NA,"Mexico",""
"",NA,"USA",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"Brazil",""
"",NA,"USA",""
"",NA,"",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"1992",NA,"Mexico",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"Costa Rica",""
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Mexico",NA
"",NA,"",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Puerto Rico",NA
"",NA,"Jamaica",NA
"",NA,"",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"",NA,"Jamaica",NA
"2011",2011,"Croatia",""
"2006",2006,"Czech Republic",""
"2006",2006,"Czech Republic",""
"2006",2006,"Czech Republic",""
"2006",2006,"Czech Republic",""
"2006",2006,"Czech Republic",""
"2006",2006,"Czech Republic",""
"2006",2006,"Czech Republic",""
"2006",2006,"Czech Republic",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2000",2005,"Germany",""
"2009",2010,"Serbia",""
"2007",2007,"Italy",""
"2005",2005,"Italy",""
"2004",2004,"United Kingdom",""
"2008",2008,"Morocco",""
"2008",2008,"Morocco",""
"2008",2008,"Morocco",""
"2010",2010,"Italy",""
"2010",2010,"Italy",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2011",2013,"Germany",""
"2012",2013,"Italy",""
"2012",2013,"Italy",""
"2012",2013,"Italy",""
"2012",2013,"Italy",""
"2012",2013,"Italy",""
"2012",2013,"Italy",""
"2011",2012,"Spain",""
"2012",2012,"Tunisia",""
"2012",2012,"Tunisia",""
"2012",2012,"Tunisia",""
"2012",2012,"Morocco",""
"2012",2012,"Morocco",""
"2013",2014,"Spain",""
"2013",2014,"Spain",""
"2013",2014,"Spain",""
"2011",2011,"Czech Republic",""
"2011",2011,"Spain",""
"2011",2011,"Spain",""
"2011",2014,"Spain",""
"2011",2014,"Spain",""
"2011",2014,"Spain",""
"2011",2014,"Spain",""
"2011",2014,"Spain",""
"2011",2014,"Spain",""
"",NA,"United States",NA
"",NA,"United States",NA
"1982-1983",NA,"Argentina","internal-pdf://3607820776.pdf;internal-pdf://0121784629.pdf"
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"1968 original isolation",NA,"United States","internal-pdf://1523921251.pdf;internal-pdf://2547789491.pdf;internal-pdf://3607820776.pdf"
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"",""
"",NA,"",""
"",NA,"",""
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"USA",""
"",NA,"",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"",""
"",NA,"USA",""
"",NA,"",""
"1992",NA,"Mexico",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"",""
"",NA,"",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"USA",""
"",NA,"Mexico",NA
"",NA,"United States",NA
"",NA,"",NA
"",NA,"United States","internal-pdf://3234834982.pdf;internal-pdf://3675301813.pdf;internal-pdf://1041016642.pdf;internal-pdf://0372410551.pdf;internal-pdf://3623192274.pdf"
"",NA,"United States","internal-pdf://3234834982.pdf;internal-pdf://3675301813.pdf;internal-pdf://1041016642.pdf;internal-pdf://0372410551.pdf;internal-pdf://3623192274.pdf"
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"Mexico","internal-pdf://1272267207.pdf"
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"Mexico","internal-pdf://1272267207.pdf"
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"Mexico","internal-pdf://1272267207.pdf"
"",NA,"Mexico","internal-pdf://1272267207.pdf"
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"Mexico","internal-pdf://1272267207.pdf"
"",NA,"Mexico","internal-pdf://1272267207.pdf"
"",NA,"Mexico","internal-pdf://1272267207.pdf"
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"United States","internal-pdf://1272267207.pdf"
"",NA,"",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"United States",NA
"",NA,"Mexico",""
"",NA,"Argentina","internal-pdf://3385699523.pdf;internal-pdf://1596107549.pdf"
"",NA,"Brazil","internal-pdf://3385699523.pdf;internal-pdf://1596107549.pdf"
"",NA,"Argentina","internal-pdf://3385699523.pdf;internal-pdf://1596107549.pdf"
"",NA,"Brazil","internal-pdf://3385699523.pdf;internal-pdf://1596107549.pdf"
"",NA,"Bolivia",NA
"",NA,"French Guiana","internal-pdf://4004736606.pdf;internal-pdf://1573886509.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://4004736606.pdf;internal-pdf://1573886509.pdf"
"",NA,"??South America","internal-pdf://4090273238.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"Brazil","internal-pdf://0793226614.pdf"
"",NA,"Brazil","internal-pdf://0793226614.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1836961200.pdf"
"",NA,"??South America","internal-pdf://4090273238.pdf"
"",NA,"South America",NA
"",NA,"",NA
"",NA,"Ghana",NA
"",NA,"Uganda","internal-pdf://1565579482.pdf"
"",NA,"Congo, Democratic Republic of the",NA
"",NA,"Uganda","internal-pdf://4090273238.pdf"
"",NA,"Uganda",NA
"",NA,"Uganda",NA
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"",NA
"",NA,"",NA
"1979",NA,"Gambia, The",NA
"",NA,"Kenya",NA
"",NA,"Senegal",NA
"",NA,"Panama","internal-pdf://2243085183.pdf"
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Sudan",NA
"",NA,"Uganda","internal-pdf://1347402211.pdf"
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Uganda",NA
"",NA,"Uganda",NA
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"","internal-pdf://2608848674.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"",NA
"",NA,"Congo, Democratic Republic of the",NA
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"Ethiopia",NA
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"Uganda",NA
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"Trinidad and Tobago","internal-pdf://1347402211.pdf"
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"","internal-pdf://4090273238.pdf"
"",NA,"Colombia","internal-pdf://1573886509.pdf"
"",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Bolivia",NA
"1999",NA,"French Guiana","internal-pdf://4004736606.pdf;internal-pdf://1573886509.pdf"
"2009",NA,"Trinidad and Tobago","internal-pdf://4004736606.pdf;internal-pdf://1573886509.pdf"
"1999",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"West Africa",NA
"",NA,"Uganda",NA
"",NA,"Colombia",NA
"",NA,"Ethiopia",NA
"",NA,"Senegal",NA
"",NA,"",NA
"",NA,"Cameroon",NA
"",NA,"Kenya",NA
"1999",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"Uganda",NA
"",NA,"Uganda",NA
"",NA,"Kenya",NA
"1999",NA,"French Guiana","internal-pdf://1573886509.pdf"
"",NA,"French Guinea",NA
"",NA,"Uganda",NA
"",NA,"",NA
"",NA,"Senegal",NA
